text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:00Z,FALSE,NA,1324437578326642690,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Swedge34,1202,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:00Z,FALSE,NA,1324437578112782338,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Lightenergy333,1090,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:00Z,FALSE,NA,1324437577571594241,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pattiodorisio,1411,TRUE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437576011419651,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArtieSmartie1,2380,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437575709372417,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ann05302893,1411,TRUE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437574711214081,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",QNukem,1534,TRUE,FALSE,NA,NA
Hope NV gets called for Biden next cuz that'll leave FOX no choice but to be first to call the *election* for Biden… https://t.co/jWWazaOF4q,FALSE,2,NA,2020-11-05T19:44:59Z,TRUE,NA,1324437574677635073,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",buzzblog,0,FALSE,FALSE,NA,NA
"RT @rickeybevington: Surreal status report from Georgia ... ""Deputy Secretary of State Jordan Fuchs told the @AP that the final margin may…",FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437574593712133,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NotMeUs2,287,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437574300164098,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GJ1776,306,TRUE,FALSE,NA,NA
"Why the U.S. is not a model democracy anymore in 30 seconds 

And their election system is certainly far from ideal… https://t.co/B2Jpg3Y11c",FALSE,2,NA,2020-11-05T19:44:59Z,TRUE,NA,1324437574086254593,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HilalKaplanEng,2,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:59Z,FALSE,NA,1324437573398388736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mama_hamii,1090,TRUE,FALSE,NA,NA
"RT @David_Leavitt: Retweet if you want to hear the phrase “President Elect Joe Biden” before bed tonight

#Elections2020 #ElectionResults20…",FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437572853112833,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mrsgatlin16,1779,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437572366598144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rebecca02757876,306,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437571984859138,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trueblueatheist,426,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437571502448641,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Qnb72,1198,TRUE,FALSE,NA,NA
"RT @KylieJaneKremer: I thought my mom @AmyKremer was crazy when she started the #TeaParty in 2010. 

Now I get it. 

This is BIGGER than th…",FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437571301244933,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TtamStrebor,120,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437569677987843,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SydesJokes,6366,TRUE,FALSE,NA,NA
RT @IPlebeo: it's a scandal: @realDonaldTrump muted by fucking Twitter assholes #ElectionResults2020 https://t.co/UdwzhiJcQ8,FALSE,0,NA,2020-11-05T19:44:58Z,FALSE,NA,1324437569388580869,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",siciliancnq,5,TRUE,FALSE,NA,NA
"A Michigan judge denied a request from the Trump campaign to halt the counting of ballots in the state, pointing ou… https://t.co/wtLcfKuIAT",FALSE,0,NA,2020-11-05T19:44:57Z,TRUE,NA,1324437567899684865,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dariaddx10,0,FALSE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:57Z,FALSE,NA,1324437566951628800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AtlantaLiberal,306,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:57Z,FALSE,NA,1324437565576007680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GerhardLuckhoff,1061,TRUE,FALSE,NA,NA
The word “niggas” just don’t sound right coming out to mouth anymore  #Biden #biden2020 #ElectionResults2020 https://t.co/EMwieEOFU2,FALSE,2,NA,2020-11-05T19:44:57Z,FALSE,NA,1324437565315993603,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kdubforvr,0,FALSE,FALSE,NA,NA
"RT @danafowlefox5: Seriously, every vote counts. A hair's breadth of a difference: .26%  #POTUS still ahead in #Georgia, but gap narrowing.…",FALSE,0,NA,2020-11-05T19:44:57Z,FALSE,NA,1324437565177561094,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FOX5Atlanta,2,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:56Z,FALSE,NA,1324437564506472458,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SandyMullins19,1061,TRUE,FALSE,NA,NA
The same people who are saying God is king better read up on Exodus 32. It didn't go well for those people.… https://t.co/lfJFqcHp7Y,FALSE,0,NA,2020-11-05T19:44:56Z,TRUE,NA,1324437563948584966,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JS_717,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:56Z,FALSE,NA,1324437563873124352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",plaker01,1411,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:44:56Z,FALSE,NA,1324437563180986371,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",V2mme,426,TRUE,FALSE,NA,NA
Cooking like old Mc Donald @ogwigwiyan  #EnjoyEveryEdge  #SkeemSaam  #StateCapture  won't #FeedSA  #Ndikhokhele  an… https://t.co/7DbKpDynWt,FALSE,2,NA,2020-11-05T19:44:56Z,TRUE,NA,1324437562652528641,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NgoStru,0,FALSE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437560580431873,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Taobender,306,TRUE,FALSE,NA,NA
"RT @IrmingerJulia: So are we getting a president today or no?
#Election2020 #ElectionResults2020 #ElectionWeek2020 https://t.co/WdFxBmewrF",FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437560081469441,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmJFontenot,14,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437559435558914,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",legsohot,19295,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437559364128768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",graceforgrace17,1411,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437559187922945,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cheryl90780126,1061,TRUE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437558617612289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Michael_Luzecky,1534,TRUE,FALSE,NA,NA
"RT @David_Leavitt: Republicans like to show off a map 🗺 of the country being red, but it’s mostly empty space.

Land doesn’t vote.

People…",FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437557766094848,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Seattlejo,2059,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437557015416835,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",pammypam4,306,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:55Z,FALSE,NA,1324437556805730305,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Michael54265907,1202,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:54Z,FALSE,NA,1324437556088442882,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GMNC1,1202,TRUE,FALSE,NA,NA
"RT @Jmwazzak: Hey World. Trump-214 seems to be holding against Biden-264 in #ElectionResults2020 and as such, the Soul of America may final…",FALSE,0,NA,2020-11-05T19:44:54Z,FALSE,NA,1324437554033209349,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mellody_ghross,49,TRUE,FALSE,NA,NA
RT @CultYunus: Someone find this Man and send him to #Nevada #Biden2020 #ElectionDay #ElectionResults2020 https://t.co/S2CMOAzY9M,FALSE,0,NA,2020-11-05T19:44:54Z,FALSE,NA,1324437553202843650,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rikejuca,31,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:44:54Z,FALSE,NA,1324437552464420864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",backwardjas,19295,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437551705427968,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AmerStandNews,1202,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437550556082176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ableeansa11,19295,TRUE,FALSE,NA,NA
"RT @whereismyvote_: There's a threat far worse than the pandemic. While the USA was busy with #ElectionResults2020, European citizens are q…",FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437550073827329,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JQyHwRxUUi9Z7kh,978,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437549205639168,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",squid_sc,1202,TRUE,FALSE,NA,NA
#ElectionResults2020  so we gonna see trump in 2021 or after el election  as a hemiplegic person lets pray,FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437549084016642,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NotKikito,0,FALSE,FALSE,NA,NA
RT @EvaPilgrim: Looks like we may have a winner announced in PA today. State officials saying most of counting will be done tonight! #Elect…,FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437549058793473,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mattlennial,49,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437548882485248,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Broncomaniac58,306,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:53Z,FALSE,NA,1324437548207345667,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Delmonicos_OK,1202,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437548094132225,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SomoHapienTV,1061,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437547561361408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",antisoc_bfly,1411,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437547150381057,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HypeKn1ght,306,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437546538065923,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CrabDiving,426,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437546286358529,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LilaMar05801247,306,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437545753604096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BastardGrimm,1411,TRUE,FALSE,NA,NA
"RT @David_Leavitt: Republicans like to show off a map 🗺 of the country being red, but it’s mostly empty space.

Land doesn’t vote.

People…",FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437545522995201,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeyCavs,2060,TRUE,FALSE,NA,NA
RT @DanielJHannan: You know what the US needs? Constituency declarations there and then. Nothing beats the dignity and solemnity of the Bri…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437545183334401,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Alexa_MRo,128,TRUE,FALSE,NA,NA
"RT @DineshDSouza: If Latinos turned out for Trump in record numbers, Biden can be consoled by the fact that dead people seem to have turned…",FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437544990351360,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lzqlzqw,2662,TRUE,FALSE,NA,NA
"Vermont election results: Biden 66.4%, Trump 30.8%.

In Burlington, VT: Biden 86%, Trump 10%.

Vermont reelected Go… https://t.co/yT8PQndGKz",FALSE,2,NA,2020-11-05T19:44:52Z,TRUE,NA,1324437544688386048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KolyaV,0,FALSE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437544331784193,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RFN85661127,1202,TRUE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:44:52Z,FALSE,NA,1324437544247857153,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SSRFAN11811,2380,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:51Z,FALSE,NA,1324437543761436675,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Michell29935010,1090,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:51Z,FALSE,NA,1324437542624743426,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",depdelray,1090,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437539692924935,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frustamer,1090,TRUE,FALSE,NA,NA
RT @RobertDeNiroUS: Trump. #ElectionResults2020 https://t.co/sMk94WczdC,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437539080601601,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mikeventurino,1187,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437538430361600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Silverthorn111,306,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437537843146752,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sgtpatriot17,1089,TRUE,FALSE,NA,NA
RT @noaheIeazar: the whole world looking at nevada rn #ElectionResults2020 https://t.co/78SiXnWa9Y,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437537268633600,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ManiakkuChan,6,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437537092444161,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",camm_sarria,19291,TRUE,FALSE,NA,NA
"RT @boomlive_in: Reports that the number of votes for Democratic candidate Joe Biden in #Michigan suspiciously jumped by more than 130,000…",FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437536568045570,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrNikhil_P_B,11,TRUE,FALSE,NA,NA
"RT @HKrassenstein: BREAKING:  Donald Trump just sent a text message to his supporters, seemingly calling for violence, saying: 

 ""I need y…",FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437536484265985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BorgKitten,3198,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:50Z,FALSE,NA,1324437535997775872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CVRay1,1411,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437534886318085,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bear_mads,19291,TRUE,FALSE,NA,NA
#Biden is 10 times more worse then #Trump wait till it hits the world what democrats have actually done… https://t.co/wNWT8898M2,FALSE,0,NA,2020-11-05T19:44:49Z,TRUE,NA,1324437534001254400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hania_Mir22,0,FALSE,FALSE,NA,NA
RT @thouartvandelay: Nevada and Georgia holding up the entire election #ElectionResults2020 https://t.co/cLbkJJWxWQ,FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437533107781633,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zarin_Imnida,200,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437533091155969,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Row_rows,6366,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437533078425600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BayAreaFotos,306,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437532222902273,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ArtoLehikoinen,306,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437531895672839,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",agrient,1411,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:44:49Z,FALSE,NA,1324437531887308801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rolamister,1202,TRUE,FALSE,NA,NA
"@realDonaldTrump right now

#ElectionResults2020 https://t.co/6V0OkbpNKy",FALSE,0,realDonaldTrump,2020-11-05T19:44:48Z,FALSE,NA,1324437530889125890,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MattBessette,0,FALSE,FALSE,NA,NA
"RT @whereismyvote_: There's a threat far worse than the pandemic. While the USA was busy with #ElectionResults2020, European citizens are q…",FALSE,0,NA,2020-11-05T19:44:48Z,FALSE,NA,1324437530410917888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SnuEwWubfhwK5Ae,978,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:44:48Z,FALSE,NA,1324437529463050243,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rubenpruitt,306,TRUE,FALSE,NA,NA
